	B_cell	CD4+_T_cell	CD8+_T_cell	Endothelial_cell	Epithelial_cell	Fibroblast	Macrophage	Mast_cell	Myeloid_cell	NK_cell	Plasma_cell
AP000442.2	0	0	0	0	0	0	0	0	0	0	0
MS4A4E	0	0	0	0.000128574880460016	3.57642629668204e-05	0	0.00398229667097802	0.000470888030271702	0.00299878261058073	0	0
AP003721.4	0.000155031800617299	0	3.918521004918e-05	0	3.57642629668204e-05	0	0.000113779904885086	0	0	0.000177821236675204	0.000569986295608785
TKFC	0.0164333708654337	0.0184683905090903	0.0157036644450078	0.0257586722654984	0.0448315524163851	0.0177939680970404	0.034108306986961	0.0234289809722839	0.0225515324530969	0.0215465859115982	0.013862501871883
AP003108.2	0	7.60601141420735e-05	7.837042009836e-05	0.000642874402300079	7.15285259336407e-05	8.33109592019165e-05	0.000113779904885086	0.000235444015135851	0.000142799171932416	0.000177821236675204	4.38450996622143e-05
AP003306.2	0	0	0	0	0	0	0	0	0	0	0
AP002990.1	0.00418585861666708	0.00465489314001071	0.00517910627336589	0.0178937564706898	0.00313241163081489	0.019911319249258	0.00238937800258681	0.00753420848434723	0.00356997929831039	0.00693502823033296	0.00382863864001704
C11orf98	0.0938073347196185	0.114768212135055	0.142152095275868	0.105124627127593	0.206331553897579	0.101779965538321	0.0791162300075885	0.105902395016199	0.0706295450083382	0.164571394567005	0.0278830439539733
LBHD1	0.00511604942037088	0.00503880185258891	0.0074451899093442	0.00462869569656057	0.00357642629668204	0.00241601781685558	0.00284449762212716	0.00494432431785287	0.00385557764217522	0.00764631317703377	0.00201687458446186
CSKMT	0.0632602984348274	0.0600826084427609	0.0602853059369566	0.072833890140808	0.163435014720084	0.0500814435285986	0.0279277484202881	0.034366329628862	0.0462729801390479	0.0468079202504969	0.0387503817014022
UQCC3	0.0323580513902596	0.0405943899988285	0.0343251297989857	0.105269572820102	0.185589528139457	0.096685062226233	0.0568300686592251	0.0403101402779089	0.032111131985391	0.0403154173976218	0.0268456623193269
AP001160.2	0	0	0	0	0	0	0	0	0	0	0
AP001160.3	0	0	0	0	3.57642629668204e-05	0	0	0	0	0	0
AP001160.1	0	0	0	0.000128574880460016	0.000143057051867281	8.33109592019165e-05	0.000113779904885086	0	0	0	0.000263070597973286
SPINDOC	0.0115630410354605	0.0107856699383268	0.0140712027166905	0.0417990170128918	0.0108426489213828	0.0121775566583424	0.00723469098545383	0.017089695009655	0.0135659213335795	0.0225832970577509	0.00921492130768834
AP001453.1	0	0	0	0	0	0	0	0	0	0	0
AP001453.2	0.000775159003086497	0.00115172613773461	0.00109718588137704	0.00984690239856502	0.0214653342141789	0.00638036668637789	0.00307205743189733	0.000941776060543404	0.00699715942468836	0.00088910618337602	0.000745366694257642
AP001453.4	0	0	0	0	0	0	0	0	0	0	0
CATSPERZ	0	0	0	0	3.57642629668204e-05	0	0	0	0	0	0
AP001462.1	0	0	0	0.000514299521840063	7.15285259336407e-05	0	0	0	0.000142799171932416	0	8.76901993244285e-05
MIR194-2HG	0.00520673721015128	0.00792266351612492	0.0101038917170099	0.00547535646292448	0.0621547026152274	0.00383230412328816	0.0100040768036993	0.00682787643893968	0.0239687874601963	0.00991440304632158	0.00483786172009025
AP003068.1	0	0	0	0	0	0	0	0	0	0	0
AP003068.2	0.00635630382530927	0.00167960061752964	0.0017633344522131	0.00360009665288044	0.0110363137464822	0.00516527947051882	0.00170669857327629	0.00753420848434723	0.00314158178251314	0.00337860349682888	0.004910651162168
AP000769.2	0	0	0	0	0	0	0	0	0	0	0.000175380398648857
PCNX3	0.0158132436629645	0.0186838700712498	0.022760714562895	0.0543896880746124	0.0466515501602082	0.0259521781563837	0.0237993341714847	0.013460316687355	0.0238367250004886	0.0223316733396874	0.0170417001834325
AP001266.1	0	0	0	0	7.15285259336407e-05	0	0	0	0	0	0
AP006287.2	0	0	0	0	0	0	0	0	0	0	0
AP000759.1	0	0	0	0	0	0	0	0	0	0	0
AP001107.1	0	0	0	0	0	0	0	0	0	0	0
AP001107.2	0	0	0	0	0	0	0	0	0	0	0
B4GAT1	0.00217044520864219	0.0045190818338612	0.00382388725323211	0.0440915167744245	0.0178585217053158	0.0990286682388025	0.0141752651834441	0.00353166022703776	0.00214198757898623	0.00337860349682888	0.0117835848272395
AP001107.9	0	0	0	0.000128574880460016	0.00286114103734563	0	0	0	0	0	0
AP002748.3	0.0132683908422508	0.0129252393825767	0.013656428737737	0.0142184483342056	0.0215989258065666	0.0126286886265216	0.00586933212683279	0.0133225907674814	0.00756835611241803	0.0182417848961577	0.0084000617746257
AP001157.1	0.000155031800617299	4.79885890722754e-05	0	0.000514299521840063	3.57642629668204e-05	0.000166621918403833	0	0.000470888030271702	0	0	0.000131535298986643
GRK2	0.0786079041056594	0.0833452950991166	0.108879830436524	0.112288246514241	0.0930353481396755	0.0382666657508803	0.113409507918516	0.109651796812334	0.106031373667433	0.138746380244182	0.0265470541723925
AP003419.2	0	0	0	0	0	8.33109592019165e-05	0	0	0.000142799171932416	0	4.38450996622143e-05
RPS6KB2-AS1	0	0	0	0	0	0	0	0	0	0	0
AP003716.1	0.000155031800617299	0.000191954356289101	3.918521004918e-05	0	0.000321878366701383	0.000333243836807666	0	0	0	0	0
AP002807.1	0	0	0	0.000514299521840063	0.000178821314834102	0.000249932877605749	0.000682679429310517	0	0.000142799171932416	0.000177821236675204	8.76901993244285e-05
KMT5B	0.0439094359727703	0.0382373083772491	0.0381977432495142	0.0834891809287872	0.0595654613402506	0.0576435420727571	0.0379682689268657	0.0462720366995505	0.0445239232312864	0.0535346214593839	0.0238310974245302
TESMIN	0.00263554061049409	0.00393506430392658	0.0035266689044262	0.00231434784828028	0.0128157606269941	0.00266595069446133	0.00273071771724207	0.0108304246962491	0.00414117598604005	0.00124474865672643	0.00118381769087979
AP000808.1	0	0	0	0	0.000593148960170646	0	0	0	0	0	0
AP000487.1	0	0	0	0.000128574880460016	0.000107292788900461	8.33109592019165e-05	0	0	0	0	0
AP002387.2	0.0135784544434854	0.0385521622547568	0.0345207559578794	0.0144222346982694	0.014159959109468	0.00441548083770157	0.00643823165125822	0.00696560235881338	0.00979387585211876	0.026807420530466	0.00792521605696469
AP002495.2	0	4.79885890722754e-05	0.00011755563014754	0.000385724641380047	0.000214585577800922	8.33109592019165e-05	0	0	0	0	8.76901993244285e-05
AP002490.1	0.000155031800617299	0.000143965767216826	7.837042009836e-05	0.000257149760920032	0.000178821314834102	0.000499865755211499	0.000113779904885086	0	0.000285598343864831	0	0
AP005019.1	0.0172085298685202	0.0126689875150807	0.0114650032128222	0.00180004832644022	0.00118022067790507	0.00174953014324025	0.0248426873659522	0.086607992677915	0.0321783439837867	0.0121958628492007	0.000745366694257642
ARAP1-AS2	0	0	0	0	0	0	0	0	0	0	0
AP000763.4	0	0	0	0	0	0	0	0	0	0	0
AP000763.3	0	0	0	0	0	0	0	0	0	0	0
AP001372.3	0	0	0	0	0	0	0	0	0	0	0
THAP12	0.0276746918467098	0.029538383839983	0.0346412578258663	0.0562212517111612	0.0257178932901872	0.0255560439176812	0.0303985686548197	0.0227803591975269	0.0294058927058528	0.0409593169830939	0.00975925986415434
GVQW3	0	0	0	0.000128574880460016	0.000178821314834102	8.33109592019165e-05	0	0	0	0.000177821236675204	0.000175380398648857
AP002360.3	0	0	0	0	0	0	0	0	0	0	0
AP002360.1	0.00790662183148227	0.0111894957149075	0.0106716942271252	0.0106183516813251	0.0221178572154108	0.0111290913608871	0.00455119619540345	0.012713976817336	0.00528356936149938	0.0110249166738626	0.0129161070398338
EMSY	0.0312784234928011	0.0365610267666698	0.04192752672837	0.0417771689261442	0.0270169697914238	0.0308533681344342	0.0199780403325835	0.0331398958635044	0.02387172686221	0.0451096379744206	0.012634839081341
AP003119.2	0	0	0	0	3.57642629668204e-05	0	0	0	0	0	0
AP002498.1	0	0	0	0	0.00100139936307097	0	0	0	0	0	0
AP003680.1	0	4.79885890722754e-05	0	0	0.000178821314834102	0	0.000113779904885086	0.000470888030271702	0.000285598343864831	0	4.38450996622143e-05
AP002812.3	0	0	0	0	0	0	0	0	0	0	0
AP002812.5	0	0	0	0	0	0	0	0	0	0	0
AP003086.1	0	0	0	0	0	8.33109592019165e-05	0.0032996172416675	0	0.00128519254739174	0	0.000263070597973286
DDIAS	0.000155031800617299	0	0.00043103731054098	0.000385724641380047	0.000822578048236868	8.33109592019165e-05	0.00091023923908069	0	0.000142799171932416	0.000177821236675204	8.76901993244285e-05
AP001767.3	0	0	0	0	0	0	0	0	0	0	0
PCF11-AS1	0	0	0	0	0	0	0.000113779904885086	0	0	0	0
HIKESHI	0.0995199460291824	0.135044082804469	0.136864418776784	0.179077596819486	0.0732282923831175	0.195878003794272	0.0870743076763435	0.13178391756166	0.10182182322587	0.13716806651897	0.0469499262725689
AP003059.1	0	0	0	0	0	0	0	0	0	0	0
AP001528.1	0	0	0	0	0.000393406892635024	8.33109592019165e-05	0	0	0	0	0
CEP295	0.024392680254803	0.0207963061677615	0.023143727949869	0.0267023926022137	0.0278287422247001	0.017210791382627	0.0195422547635448	0.0220740271521194	0.00922267916438909	0.02992103037564	0.00885341352849452
SCARNA9	0	0	0	0	0	0	0	0	0	0	0
MRE11	0.0318605504633769	0.0257156056363356	0.0324343350405595	0.0427524045729681	0.0261626653755249	0.0299998379851079	0.0360124520951924	0.0322381276275725	0.0264071100952721	0.0396407658449792	0.0116884442492918
SRSF8	0.116541304332857	0.122332614582943	0.0995036486048475	0.115330138138939	0.0741649123926325	0.0799522229501643	0.0382344968376392	0.0799720421076165	0.0366188792423889	0.115535204737122	0.0493614781382262
AP000787.1	0.0184487842734586	0.0198636677340542	0.011190706742478	0.00933260287672495	0.00645848808672918	0.00408223700089391	0.00318583733678241	0.00965320462056989	0.00571196687729662	0.0131587715139651	0.00301456489479669
AP001351.1	0	0	0	0	0	0	0	0	0	0	0
CEP126	0.0114080092348432	0.0029273039334088	0.00356585411447538	0.00308579713104038	0.00865833985501389	0.0203278740452676	0.00113779904885086	0.0112035946312587	0.00214198757898623	0.00355642473350408	0.0050239891006352
CFAP300	0	0	0	0.000257149760920032	0.000715285259336407	0.00663029956398364	0	0	0	0	0
AP001830.1	0	0	0	0	0	0	0	0	0	0	0
AP001001.1	0	0	0	0	0	0	0	0	0	0	0
AP000766.1	0	0	7.837042009836e-05	0.000385724641380047	3.57642629668204e-05	8.33109592019165e-05	0	0	0	0	0
AP002433.1	0	0	0	0	0	0	0	0	0	0	0
NKAPD1	0.0357363454788093	0.0364524269385118	0.0358944822737107	0.0532009988403636	0.0367212482547355	0.067054423002627	0.0421372329084853	0.0465602047262479	0.0385450397095274	0.0534538661645639	0.0145789242237252
AP002884.4	0	0	0	0	0	0	0	0	0	0	0
AP002884.1	0.00248050880987679	0.00543815944022349	0.00129311193162294	0.00282864737012035	0.0104998498019799	0.0762868120225348	0.00773703353218586	0.00541521234812457	0.00342718012637797	0.00124474865672643	0.000727169333738205
AP003170.4	0	0	0	0	0	0	0	0	0	0	0
NXPE1	0	0	0	0	0	0	0	0	0	0	0
ZPR1	0.154984554679636	0.137508591686115	0.159533882860107	0.0695037299615757	0.0934399865864936	0.0618436672050226	0.0656405686606936	0.0979858107317758	0.0842976802020347	0.16634232128098	0.0277043669520517
BACE1-AS	0	0	0	0	0	8.33109592019165e-05	0	0	0	0	0
SMIM35	0	0	0	0	0	0	0	0	0	0	0
JAML	0.0104661619781896	0.0999202439662202	0.135056156704913	0.0099246275221945	0.0108839572041645	0.00700601324537894	0.248380447601486	0.00718334392791016	0.322766349003734	0.0432782353841755	0.00255791653765511
AP001267.1	0	0	0	0	0	0	0	0	0	0	4.38450996622143e-05
ATP5MG	0.846151767983704	1.06817230802404	1.10287094421944	0.876517863255325	0.968471051837408	0.867870170678814	0.831036420413489	0.965444564861727	0.998621830880266	1.02144937936363	0.548104404292881
AP001267.2	0	0	0	0	0	0	0	0	0	0	4.38450996622143e-05
AP001267.3	0	0	0	0	0	0	0	0	0	0	0
AP000941.1	0	0	0	0	0	0	0	0	0	0	0
AP004609.3	0.00775159003086497	0.00489483608537209	0.003918521004918	0.00707161842530087	0.00822578048236868	0.00474872467450924	0.00318583733678241	0.00414027417718316	0.00614036439309387	0.00337860349682888	0.00263070597973286
AP004609.1	0	0	0	0	0	0	0	0	0	0	0
AP003392.4	0	0	7.837042009836e-05	0	3.57642629668204e-05	0.000166621918403833	0	0	0	0	0
AP003392.6	0.000310063601234599	9.59771781445507e-05	0.00011755563014754	0.000385724641380047	7.15285259336407e-05	8.33109592019165e-05	0.000227559809770172	0	0.000142799171932416	0.000177821236675204	0.000131535298986643
NECTIN1	0.00403082681604978	0.00479885890722754	0.00427118789536062	0.0147545959427932	0.0246578190777055	0.0215366973186821	0.00477875600517362	0.00376710424217362	0.0118765964198871	0.00775033193232063	0.0059447361935417
AP000977.1	0	0	0	0	0	0	0	0	0	0	0
JHY	0.000155031800617299	4.79885890722754e-05	0.00031348168039344	0.000771449282760095	7.15285259336407e-05	0.000333243836807666	0.000455119619540345	0	0.000428397515797247	0.000177821236675204	0.000394605896959928
AP000866.5	0	0	0	0	0	0	0	0	0	0	0
AP000866.2	0	0	0	0.00115717392414014	0.000214585577800922	8.33109592019165e-05	0	0	0	0	0
AP000866.1	0.000155031800617299	0	0	0	3.57642629668204e-05	8.33109592019165e-05	0	0	0.000142799171932416	0	4.38450996622143e-05
SRPRA	0.191378015978775	0.211659483420714	0.206889064133184	0.130347120455551	0.0958406990036354	0.152393911387461	0.099287610845189	0.139211144716661	0.142528659876026	0.21178636484439	0.217393232579606
AP001318.2	0	0.000239942945361377	0	0	3.57642629668204e-05	8.33109592019165e-05	0	0	0	0	0
GSEC	0.000775159003086497	0.0029273039334088	0.00454548436570488	0.0144003866115218	0.000894106574170509	0.00962949409525263	0.00113779904885086	0.0266051737103512	0.00342718012637797	0.00729067070368337	0.000394605896959928
AP002986.1	0	0	0	0	0	0	0	0	0	0	0
LINC02551	0	0	0	0	0	0	0	0	0	0	0
AP003486.1	0	0	0	0	3.57642629668204e-05	8.33109592019165e-05	0.000113779904885086	0	0	0.000177821236675204	0
AP000911.1	0	4.79885890722754e-05	0	0	0.000107292788900461	8.33109592019165e-05	0	0	0	0	0.000219225498311071
IDI2	0	0	0	0	0	0	0	0	0	0	0
PITRM1-AS1	0	0	0	0	0	0	0	0	0	0	0
AL450322.1	0	0	0	0	0	0	0	0	0	0	0
AL365356.1	0	0	0	0	0	0	0	0	0	0	0
AL596094.1	0	0	0	0	0	0	0	0	0	0	0
FBH1	0.0217865142962961	0.0263378700745294	0.0259563424068351	0.0807042297321621	0.0363010501349501	0.143141372021056	0.0221699718002152	0.0234689887968954	0.0230419887051591	0.0280591220006241	0.0558580032668572
AL137186.2	0.000310063601234599	0.000383908712578203	0.00023511126029508	0.0331941672454317	0.000286114103734563	0.0356712471532828	0.00773703353218586	0.000470888030271702	0.00328438095444556	0.000711284946700816	0.000263070597973286
AL137145.2	0	0	0	0	0	0	0	0	0	0	0
AL137145.1	0	0	0	0	0	0	0	0	0	0	0
ATP5F1C	0.194633355833307	0.245106320100925	0.28397263454823	0.462192200004709	0.425842798108965	0.527798617249406	0.420442911601494	0.416813862203607	0.331910359508458	0.324212056217021	0.0690307197831573
AL512770.1	0	0	0	0	0	0	0	0	0	0	0
AL157392.5	0	0	3.918521004918e-05	0.000128574880460016	0.000214585577800922	0	0	0	0	0	0
AL157392.4	0	0	0	0	0	0	0	0	0	0	0
AC044781.1	0	0	0	0	0	0	0	0	0	0	0
HSPA14.1	0.0217307958653654	0.0183923303949483	0.0247399507059764	0.027922597146571	0.013373145324198	0.0185720799595828	0.0185182356195791	0.0176983089598004	0.0201589483919672	0.0244219419723	0.0081518919338991
AC069544.1	0	0	0	0.000128574880460016	0.000286114103734563	0.000249932877605749	0	0	0.000142799171932416	0	8.76901993244285e-05
MINDY3	0.02364386503066	0.0225836465663709	0.0262548568041462	0.0405884796918954	0.0207918904602456	0.049827846275164	0.0221591925759018	0.0242907413836042	0.0159935072564305	0.0304242778117671	0.0191826596882577
C1QL3	0	0	0	0	0	0	0	0	0	0	0
AL133415.1	0.00186038160740759	0.00383908712578203	0.00618537071209188	0.00865821316431629	0.000828655290673088	0.00967985661225822	0.00384062788940295	0.0213676951067118	0.00930621132510359	0.00337860349682888	0.00808999224218854
HACD1	0.00170534980679029	0.0199080481812586	0.00454548436570488	0.0100288406758812	0.0129109571588422	0.0232784704281318	0.00352717705143767	0.0530549190547896	0.00630742871452286	0.0231167607677765	0.0003069156976355
STAM-AS1	0.000155031800617299	9.59771781445507e-05	0.00023511126029508	0.000257149760920032	0.000572228207469126	0.000333243836807666	0.000227559809770172	0.000235444015135851	0.000428397515797247	0	0.000219225498311071
AL450384.2	0	9.59771781445507e-05	3.918521004918e-05	0.000128574880460016	0.000178821314834102	0.000666487673615332	0	0	0.000142799171932416	0	0
AL157895.1	0	9.59771781445507e-05	0.000375588768904272	0.000718085885903894	0.000429171155601844	0.000715221460647563	0.000796459334195604	0.332117889115502	0.000428397515797247	0.00124474865672643	8.76901993244285e-05
AL158211.3	0	0	0	0	0	0	0	0	0	0	0
AL513128.2	0	0	0	0	0	0	0	0	0	0	0
AL512598.1	0	0	0	0	0	0	0	0	0	0	0
AC022021.1	0	0	0	0	3.57642629668204e-05	0	0	0	0	0	0
JCAD	0.000775159003086497	0.000603934593937102	0.00082288941103278	0.207005639911803	0.00346644448238871	0.0329786119590697	0.000455119619540345	0.00955548652530774	0.000999594203526909	0.00213385484010245	0.0003069156976355
ZEB1-AS1	0.00651133562592657	0.00542271056516712	0.00454548436570488	0.0218577296782027	0.00364795482261568	0.0224939589845175	0.000568899524425431	0.00188355212108681	0.00199918840705382	0.0044455309168801	0.0039899040692615
AL161935.3	0	0	0	0	0	0.000166621918403833	0.00432363638563328	0	0.000285598343864831	0	0
AL391839.2	0	0	0	0	0	0	0	0	0	0	0
AL365203.2	0	4.79885890722754e-05	7.837042009836e-05	0.00231434784828028	0.000679520996369587	0.000249932877605749	0	0	0.000999594203526909	0.000177821236675204	0
AL392046.1	0	0	0	0	0	0	0	0	0	0	0
AL117336.3	0	4.79885890722754e-05	0	0.000128574880460016	3.57642629668204e-05	8.33109592019165e-05	0	0	0	0	0
AL121749.1	0	0	0	0	0	0	0	0	0	0	0
AL135791.1	0	4.79885890722754e-05	0.00015674084019672	0.000128574880460016	0.000679520996369587	0.000166621918403833	0.00052167659723374	0	0	0.000355642473350408	0.000613831395271
AL117339.5	0.000155031800617299	9.59771781445507e-05	0.00023511126029508	0.000257149760920032	0.000807734537971568	8.33109592019165e-05	0	0	0.000142799171932416	0.000177821236675204	0
AL117339.4	0	0	0	0	0	0	0	0	0	0	0
AC010864.1	0	9.59771781445507e-05	3.918521004918e-05	0.000128574880460016	3.57642629668204e-05	0.000166621918403833	0.000796459334195604	0	0.000428397515797247	0	0.000288718337116063
AL450326.1	0	0	0.00011755563014754	0	7.15285259336407e-05	0.000166621918403833	0.000113779904885086	0	0.000285598343864831	0	8.76901993244285e-05
DEPP1	0.00201541340802489	0.0027353495771197	0.00155114507037967	0.125015092044571	0.123510753435464	0.114577678174988	0.00802259549346115	0.00235444015135851	0.00733128806754635	0.00213385484010245	0.00758197702252586
WASHC2C	0.0687874936622813	0.0448586626174807	0.0532033262352867	0.0573469103251927	0.0310232169219691	0.0477671215823966	0.0821922082242859	0.0362983861555326	0.0729274300085653	0.057899397081444	0.0167529818463164
AL356056.1	0	0	0	0	0	0.000583176714413415	0	0	0	0	0
PTPN20	0	0	0	0	0.000536463944502305	0.000166621918403833	0	0	0	0	0
AGAP9	0.000155031800617299	0	7.837042009836e-05	0.000128574880460016	0.00110869215197143	8.33109592019165e-05	0.000341339714655259	0.000235444015135851	0	0.000177821236675204	0.000131535298986643
TMEM273	0.048542671792252	0.0294805090026388	0.0222587952477916	0.0993354065354777	0.00302242981652157	0.0205998562101539	0.0452866265423895	0.116772501579521	0.101509865481738	0.0172957225717005	0.00333222757432828
TIMM23B	0.0232694574185885	0.0216917804380001	0.0249846667509849	0.0202081043189701	0.0155338446124725	0.019911319249258	0.00962406898804064	0.0164810810595096	0.0134231221616471	0.0310013277292825	0.0118969227657067
WASHC2A	0.0553113834615261	0.0393407567909939	0.0442742885460228	0.053050575873156	0.0390702343173237	0.0459892782094313	0.0841075030471064	0.0289019035910591	0.0741668839820109	0.0561647709221818	0.0150612203200095
SGMS1-AS1	0	9.59771781445507e-05	3.918521004918e-05	0.000642874402300079	0.000464935418568665	0.000166621918403833	0.000682679429310517	0	0.000142799171932416	0.000177821236675204	0.000131535298986643
AL592430.1	0	0	0	0	0	0	0	0	0	0	0
LINC01515	0	0	0	0	3.57642629668204e-05	0	0	0	0	0	0
AL133551.1	0	4.79885890722754e-05	3.918521004918e-05	0.000128574880460016	7.15285259336407e-05	0.000166621918403833	0	0	0	0	4.38450996622143e-05
KIF1BP	0.0202068216381359	0.0179441241711631	0.0171343076474006	0.0532421813738332	0.0209140267594113	0.0573887230052313	0.0331013974953718	0.0325712897379705	0.0208729442516293	0.0215768021854967	0.0106874573356842
FAM241B	0.00139528620555569	0.0113732956101293	0.00936526520175402	0.00270007248966033	0.0132841424904262	0.00299919453126899	0.00398229667097802	0.00329621621190191	0.000713995859662078	0.00515681586358092	0.000745366694257642
VSIR	0.0853684950097801	0.176860309684068	0.143464767281774	0.275237517352639	0.0870629314685898	0.199865602398916	0.335057767607005	0.127995274594025	0.296784101304604	0.161818673576099	0.0990456906042154
DDIT4-AS1	0.00573617662284008	0.0102976295865367	0.0129932264047402	0.00843257871350484	0.00499215330508955	0.00679692148238747	0.00352717705143767	0.0185023591004701	0.00879428164859185	0.0171010549947181	0.0122882320593939
AL731563.3	0	0	0	0	0	0	0	0	0	0	0
AC016394.2	0	0	0	0	0	0	0	0	0	0	0
AC016394.1	0	0	3.918521004918e-05	0.000642874402300079	0.000214585577800922	8.33109592019165e-05	0	0	0.000142799171932416	0	0.000219225498311071
CFAP70	0	0	3.918521004918e-05	0	7.15285259336407e-05	8.33109592019165e-05	0	0	0	0	4.38450996622143e-05
AC073389.1	0	4.79885890722754e-05	0.0001959260502459	0.000128574880460016	0.000607992470435946	0.000333243836807666	0.000227559809770172	0.000235444015135851	0.000285598343864831	0	8.76901993244285e-05
AC073389.3	0	0	0	0	0	0	0	0	0	0	0
AC022400.6	0	0	0	0	0	0	0	0	0	0	0
AC022400.7	0	0	0	0	0	0	0	0	0	0	0
ZNF503-AS2	0	0	0	0.000385724641380047	0.000214585577800922	0.00441548083770158	0.000341339714655259	0	0	0	0
AC010997.5	0	0	0	0	0	0	0	0	0	0	0
AC010997.4	0	0	0	0	0	0	0	0	0	0	0
LRMDA	0.0010852226043211	0.000767817425156406	0.00090125983113114	0.0958928864331402	0.0208964942237532	0.0510020923764088	0.158534761138553	0.14962806569575	0.0635026846610259	0.00266731855012806	0.000394605896959928
AL450306.1	0	0	0	0	0	0	0	0	0	0	0
AL132656.2	0	0	0	0	0	0	0	0	0	0	0
NUTM2B-AS1	0.0896536669961338	0.0967222473309969	0.102701348116478	0.0985984048685465	0.0651593460176387	0.0708336294036664	0.040956659728693	0.166044473209859	0.0868115900106473	0.108039104396964	0.0229508988280131
AL135925.1	0.0201804778591924	0.0245224034066928	0.0287184624302277	0.0476798512296129	0.0766708656001781	0.0466968782749156	0.0190014293609473	0.0849599048515734	0.0329058682807205	0.0263782650865994	0.0151877484480982
SFTPD-AS1	0	0	0	0	0	0	0	0	0	0	0
AL603756.1	0	0.00168202251164373	0.001432060672999	0.00129562536080843	0.0015992302628768	0.00147917670832736	0.000966202237598515	0.000235444015135851	0.00141469577347793	0.000355642473350408	0.000609749004155966
WAPL	0.119191771323295	0.114895790849883	0.134172670378224	0.0937148637182442	0.0794009895897395	0.0680764750775852	0.0910908236520747	0.102263810828833	0.130064314114665	0.141866363881043	0.0343986236152017
AL731569.1	0	0	7.837042009836e-05	0	0.000321878366701383	0	0	0	0.000142799171932416	0	8.76901993244285e-05
AC067750.1	0	0	0	0	0	0	0	0	0	0	0
SHLD2	0.0226609866690692	0.0235633354118189	0.0258304780404793	0.0338588897344794	0.0244607660355628	0.0397755334414572	0.0325797208981381	0.0229757953880512	0.0195634865547409	0.0285118304158297	0.0134389516325076
ACSM6	0	0	0	0	0	0	0	0	0	0	0
CC2D2B	0	0	3.918521004918e-05	0.00205719808736025	0	0.000249932877605749	0	0	0	0	0
ZNF518A	0.024793431645818	0.0182004541689125	0.0197538242450171	0.0384997662944266	0.0521465094362156	0.0279941110218173	0.0431614372975889	0.0203859112215569	0.0295136900160639	0.0234288170336371	0.0122915286626667
SLIT1	0	0	0	0	0	0	0	0	0	0	0
AL391684.1	0	0	0	0	0	0	0	0	0	0	0
AL353719.1	0	0	0	0	0.000178821314834102	0.000416554796009582	0.000682679429310517	0	0.000713995859662078	0	0.000219225498311071
AL138921.1	0	0	0	0	0	0	0	0	0	0	0
OLMALINC	0.00217044520864219	0.00287931534433652	0.00329155764413112	0.0109288648391013	0.0114803284123493	0.00983069318582615	0.0114917703933937	0.00706332045407553	0.00514077018956696	0.00454954967216696	0.00818083627631463
NDUFB8	0.0507310876073078	0.0804250436293123	0.0837815693055768	0.169110079126233	0.0907201543929838	0.108003618324763	0.0780922108636227	0.0880806669987146	0.101962528147032	0.0837717635293447	0.0305220574844074
AL138762.1	0	0	0	0	0	0	0	0	0	0	0
SLF2	0.0245477120554203	0.023675621512098	0.0295309171878853	0.0385312816045352	0.0186548009500654	0.0360406968922335	0.0330069516409884	0.0258011235696815	0.0192671514986513	0.0384564497360498	0.00761084998070584
TWNK	0.011937448647532	0.00595058504496214	0.0068574117586065	0.00887166675174109	0.00819001621940186	0.00499865755211499	0.00284449762212716	0.00376710424217362	0.00514077018956696	0.00924670430711061	0.00258686088007064
AL133215.2	0	0	0	0	0.000321878366701383	8.33109592019165e-05	0	0	0	0	0
OGA	0.166108895221143	0.166931960062342	0.161341126544475	0.149621349665061	0.100556002379907	0.0841586192007362	0.0741186542639708	0.114254519807833	0.106491946525017	0.184719788760684	0.0597043283330611
ARMH3	0.0223772668467781	0.0200239424234056	0.0227415049934682	0.0254044629342269	0.0205172316497329	0.0209597845467133	0.0391982894319748	0.0238198533533325	0.0290367622012735	0.0224356920949742	0.00772418791917305
MFSD13A	0.00341069961358059	0.00465489314001071	0.00599533713752454	0.0115717392414014	0.0100497578936765	0.00316581644967283	0.0271933972675356	0.00871142856002649	0.0082823519720801	0.00800195565038418	0.0009207470929065
AL121928.1	0	0	0	0	0	0	0	0	0	0	0
AL391121.1	0	4.79885890722754e-05	0	0.00192862320690024	0.000572228207469126	0.00133297534723066	0.000113779904885086	0.000235444015135851	0.000285598343864831	0	0.000376408536440491
AL358790.1	0	0	0	0	0	0	0	0	0	0	0
BORCS7	0.105197878162801	0.0879353204300508	0.0916506852234929	0.1556788855462	0.0785682556048034	0.163423777981545	0.095169975820699	0.0948850307103982	0.108840921057859	0.11620927726802	0.0197386023986976
ATP5MD	0.275795142149298	0.377998403626798	0.43510278794781	0.647804966381017	0.689806206161231	0.641325712948068	0.501400177644261	0.532489948192101	0.502134217739466	0.389764849618704	0.177901362544536
AL121929.2	0	0	0	0	0	0	0	0	0	0	0
STN1	0.0261390611665304	0.0795840786192257	0.0688719357175753	0.0563548538716725	0.0530204934761134	0.0308754174217147	0.0200553765345903	0.039616907746007	0.0227185967745259	0.104509419530643	0.0146335163052835
CFAP43	0	0	0	0	0.000178821314834102	8.33109592019165e-05	0	0	0	0	4.38450996622143e-05
AL158163.2	0	0.000143965767216826	0	0	0	0	0	0	0	0	0
AL158163.1	0	0	0	0	0	0	0	0	0	0	0
AL157786.1	0	0	0	0	0	0	0	0	0	0	0
